date,store_id,product_id,category,price,promotion,day_of_week,is_weekend,holiday,stock_available,units_sold
2025-01-25,S001,P001,Dairy,50.0,0,5,1,0,281,93
2025-01-26,S001,P001,Dairy,50.0,0,6,1,0,33,33
2025-01-27,S001,P001,Dairy,50.0,0,0,0,0,197,77
2025-01-28,S001,P001,Dairy,45.0,0,1,0,0,237,87
2025-01-29,S001,P001,Dairy,50.0,0,2,0,0,214,85
2025-01-30,S001,P001,Dairy,50.0,0,3,0,0,147,81
2025-01-31,S001,P001,Dairy,50.0,0,4,0,0,176,79
2025-02-01,S001,P001,Dairy,50.0,0,5,1,0,242,95
2025-02-02,S001,P001,Dairy,45.0,0,6,1,0,227,113
2025-02-03,S001,P001,Dairy,47.5,0,0,0,0,158,91
2025-02-04,S001,P001,Dairy,50.0,0,1,0,0,237,84
2025-02-05,S001,P001,Dairy,50.0,0,2,0,0,128,87
2025-02-06,S001,P001,Dairy,50.0,0,3,0,0,225,83
2025-02-07,S001,P001,Dairy,50.0,0,4,0,0,177,75
2025-02-08,S001,P001,Dairy,50.0,0,5,1,0,239,209
2025-02-09,S001,P001,Dairy,45.0,0,6,1,0,252,116
2025-02-10,S001,P001,Dairy,50.0,0,0,0,0,160,70
2025-02-11,S001,P001,Dairy,50.0,0,1,0,0,220,84
2025-02-12,S001,P001,Dairy,50.0,0,2,0,0,219,75
2025-02-13,S001,P001,Dairy,50.0,0,3,0,0,218,79
2025-02-14,S001,P001,Dairy,50.0,0,4,0,0,196,86
2025-02-15,S001,P001,Dairy,52.5,0,5,1,0,280,93
2025-02-16,S001,P001,Dairy,50.0,0,6,1,0,271,98
2025-02-17,S001,P001,Dairy,50.0,0,0,0,0,135,89
2025-02-18,S001,P001,Dairy,50.0,0,1,0,0,200,69
2025-02-19,S001,P001,Dairy,50.0,0,2,0,0,167,82
2025-02-20,S001,P001,Dairy,50.0,0,3,0,0,175,78
2025-02-21,S001,P001,Dairy,50.0,0,4,0,1,177,87
2025-02-22,S001,P001,Dairy,50.0,0,5,1,0,226,92
2025-02-23,S001,P001,Dairy,50.0,0,6,1,0,209,109
2025-02-24,S001,P001,Dairy,50.0,0,0,0,0,193,88
2025-02-25,S001,P001,Dairy,50.0,0,1,0,0,150,81
2025-02-26,S001,P001,Dairy,50.0,0,2,0,0,208,83
2025-02-27,S001,P001,Dairy,50.0,0,3,0,0,206,79
2025-02-28,S001,P001,Dairy,50.0,0,4,0,0,205,81
2025-03-01,S001,P001,Dairy,50.0,0,5,1,0,256,98
2025-03-02,S001,P001,Dairy,50.0,0,6,1,0,242,105
2025-03-03,S001,P001,Dairy,50.0,0,0,0,0,128,78
2025-03-04,S001,P001,Dairy,47.5,0,1,0,0,240,86
2025-03-05,S001,P001,Dairy,47.5,0,2,0,0,132,87
2025-03-06,S001,P001,Dairy,50.0,0,3,0,0,170,79
2025-03-07,S001,P001,Dairy,40.0,1,4,0,0,170,166
2025-03-08,S001,P001,Dairy,50.0,0,5,1,0,210,98
2025-03-09,S001,P001,Dairy,50.0,0,6,1,0,270,109
2025-03-10,S001,P001,Dairy,50.0,0,0,0,0,157,83
2025-03-11,S001,P001,Dairy,50.0,0,1,0,0,175,80
2025-03-12,S001,P001,Dairy,50.0,0,2,0,0,227,85
2025-03-13,S001,P001,Dairy,50.0,0,3,0,0,179,90
2025-03-14,S001,P001,Dairy,50.0,0,4,0,0,214,86
2025-03-15,S001,P001,Dairy,50.0,0,5,1,0,159,86
2025-03-16,S001,P001,Dairy,50.0,0,6,1,0,279,102
2025-03-17,S001,P001,Dairy,50.0,0,0,0,0,223,71
2025-03-18,S001,P001,Dairy,50.0,0,1,0,0,187,78
2025-03-19,S001,P001,Dairy,50.0,0,2,0,0,240,80
2025-03-20,S001,P001,Dairy,50.0,0,3,0,0,127,77
2025-03-21,S001,P001,Dairy,50.0,0,4,0,0,174,80
2025-03-22,S001,P001,Dairy,50.0,0,5,1,1,60,60
2025-03-23,S001,P001,Dairy,50.0,0,6,1,0,223,102
2025-03-24,S001,P001,Dairy,50.0,0,0,0,0,143,79
2025-03-25,S001,P001,Dairy,50.0,0,1,0,0,181,72
2025-03-26,S001,P001,Dairy,50.0,0,2,0,0,185,72
2025-03-27,S001,P001,Dairy,50.0,0,3,0,0,240,80
2025-03-28,S001,P001,Dairy,50.0,0,4,0,0,150,83
2025-03-29,S001,P001,Dairy,50.0,0,5,1,0,278,94
2025-03-30,S001,P001,Dairy,50.0,0,6,1,0,259,97
2025-03-31,S001,P001,Dairy,52.5,0,0,0,0,230,70
2025-04-01,S001,P001,Dairy,50.0,0,1,0,0,213,79
2025-04-02,S001,P001,Dairy,50.0,0,2,0,0,134,81
2025-04-03,S001,P001,Dairy,50.0,0,3,0,0,236,80
2025-04-04,S001,P001,Dairy,47.5,0,4,0,0,146,85
2025-04-05,S001,P001,Dairy,50.0,0,5,1,0,189,88
2025-04-06,S001,P001,Dairy,50.0,0,6,1,0,264,101
2025-04-07,S001,P001,Dairy,50.0,0,0,0,0,228,78
2025-04-08,S001,P001,Dairy,50.0,0,1,0,0,194,82
2025-04-09,S001,P001,Dairy,50.0,0,2,0,0,136,70
2025-04-10,S001,P001,Dairy,50.0,0,3,0,0,194,79
2025-04-11,S001,P001,Dairy,50.0,0,4,0,0,225,76
2025-04-12,S001,P001,Dairy,50.0,0,5,1,0,218,95
2025-04-13,S001,P001,Dairy,50.0,0,6,1,0,231,96
2025-04-14,S001,P001,Dairy,50.0,0,0,0,0,153,89
2025-04-15,S001,P001,Dairy,50.0,0,1,0,0,148,88
2025-04-16,S001,P001,Dairy,50.0,0,2,0,0,193,77
2025-04-17,S001,P001,Dairy,50.0,0,3,0,0,192,84
2025-04-18,S001,P001,Dairy,50.0,0,4,0,0,156,74
2025-04-19,S001,P001,Dairy,40.0,1,5,1,0,255,204
2025-04-20,S001,P001,Dairy,50.0,0,6,1,0,206,103
2025-04-21,S001,P001,Dairy,50.0,0,0,0,0,215,75
2025-04-22,S001,P001,Dairy,50.0,0,1,0,0,130,77
2025-04-23,S001,P001,Dairy,50.0,0,2,0,0,186,86
2025-04-24,S001,P001,Dairy,45.0,0,3,0,0,217,89
2025-04-25,S001,P001,Dairy,50.0,0,4,0,0,150,83
2025-04-26,S001,P001,Dairy,50.0,0,5,1,0,280,97
2025-04-27,S001,P001,Dairy,50.0,0,6,1,0,205,96
2025-04-28,S001,P001,Dairy,50.0,0,0,0,0,161,86
2025-04-29,S001,P001,Dairy,50.0,0,1,0,0,166,88
2025-04-30,S001,P001,Dairy,50.0,0,2,0,0,143,75
2025-05-01,S001,P001,Dairy,45.0,0,3,0,0,170,83
2025-05-02,S001,P001,Dairy,52.5,0,4,0,0,204,74
2025-05-03,S001,P001,Dairy,50.0,0,5,1,0,256,81
2025-05-04,S001,P001,Dairy,40.0,1,6,1,0,298,213
2025-05-05,S001,P001,Dairy,50.0,0,0,0,0,148,88
2025-05-06,S001,P001,Dairy,50.0,0,1,0,0,184,81
2025-05-07,S001,P001,Dairy,50.0,0,2,0,0,190,77
2025-05-08,S001,P001,Dairy,50.0,0,3,0,0,203,82
2025-05-09,S001,P001,Dairy,50.0,0,4,0,0,220,80
2025-05-10,S001,P001,Dairy,50.0,0,5,1,0,225,103
2025-05-11,S001,P001,Dairy,50.0,0,6,1,0,286,107
2025-05-12,S001,P001,Dairy,50.0,0,0,0,0,207,70
2025-05-13,S001,P001,Dairy,50.0,0,1,0,0,169,75
2025-05-14,S001,P001,Dairy,50.0,0,2,0,0,151,73
2025-05-15,S001,P001,Dairy,50.0,0,3,0,0,171,73
2025-05-16,S001,P001,Dairy,50.0,0,4,0,0,236,70
2025-05-17,S001,P001,Dairy,45.0,0,5,1,0,242,110
2025-05-18,S001,P001,Dairy,50.0,0,6,1,0,279,101
2025-05-19,S001,P001,Dairy,50.0,0,0,0,0,237,82
2025-05-20,S001,P001,Dairy,50.0,0,1,0,0,159,88
2025-05-21,S001,P001,Dairy,50.0,0,2,0,0,145,78
2025-05-22,S001,P001,Dairy,50.0,0,3,0,0,163,78
2025-05-23,S001,P001,Dairy,50.0,0,4,0,0,160,76
2025-05-24,S001,P001,Dairy,45.0,0,5,1,0,267,120
2025-05-25,S001,P001,Dairy,50.0,0,6,1,0,200,101
2025-05-26,S001,P001,Dairy,50.0,0,0,0,0,158,83
2025-05-27,S001,P001,Dairy,50.0,0,1,0,1,167,71
2025-05-28,S001,P001,Dairy,50.0,0,2,0,0,130,86
2025-05-29,S001,P001,Dairy,50.0,0,3,0,0,148,77
2025-05-30,S001,P001,Dairy,50.0,0,4,0,0,175,68
2025-05-31,S001,P001,Dairy,47.5,0,5,1,0,157,110
2025-06-01,S001,P001,Dairy,52.5,0,6,1,0,169,99
2025-06-02,S001,P001,Dairy,50.0,0,0,0,0,128,78
2025-06-03,S001,P001,Dairy,45.0,0,1,0,0,193,93
2025-06-04,S001,P001,Dairy,50.0,0,2,0,0,175,80
2025-06-05,S001,P001,Dairy,50.0,0,3,0,0,132,78
2025-06-06,S001,P001,Dairy,50.0,0,4,0,0,228,79
2025-06-07,S001,P001,Dairy,50.0,0,5,1,0,192,98
2025-06-08,S001,P001,Dairy,50.0,0,6,1,0,181,113
2025-06-09,S001,P001,Dairy,50.0,0,0,0,0,167,85
2025-06-10,S001,P001,Dairy,50.0,0,1,0,0,229,77
2025-06-11,S001,P001,Dairy,50.0,0,2,0,0,242,82
2025-06-12,S001,P001,Dairy,50.0,0,3,0,0,168,90
2025-06-13,S001,P001,Dairy,50.0,0,4,0,0,185,71
2025-06-14,S001,P001,Dairy,40.0,1,5,1,0,164,164
2025-06-15,S001,P001,Dairy,50.0,0,6,1,0,280,99
2025-06-16,S001,P001,Dairy,50.0,0,0,0,0,137,63
2025-06-17,S001,P001,Dairy,50.0,0,1,0,0,203,83
2025-06-18,S001,P001,Dairy,50.0,0,2,0,0,140,79
2025-06-19,S001,P001,Dairy,50.0,0,3,0,0,221,75
2025-06-20,S001,P001,Dairy,50.0,0,4,0,0,184,78
2025-06-21,S001,P001,Dairy,50.0,0,5,1,0,29,29
2025-06-22,S001,P001,Dairy,50.0,0,6,1,0,185,110
2025-06-23,S001,P001,Dairy,50.0,0,0,0,0,194,72
2025-06-24,S001,P001,Dairy,45.0,0,1,0,0,196,98
2025-06-25,S001,P001,Dairy,50.0,0,2,0,1,138,83
2025-06-26,S001,P001,Dairy,50.0,0,3,0,0,212,89
2025-06-27,S001,P001,Dairy,52.5,0,4,0,0,222,77
2025-06-28,S001,P001,Dairy,50.0,0,5,1,0,204,86
2025-06-29,S001,P001,Dairy,50.0,0,6,1,0,288,102
2025-06-30,S001,P001,Dairy,52.5,0,0,0,0,164,62
2025-07-01,S001,P001,Dairy,50.0,0,1,0,0,213,81
2025-07-02,S001,P001,Dairy,50.0,0,2,0,0,176,85
2025-07-03,S001,P001,Dairy,50.0,0,3,0,0,220,85
2025-07-04,S001,P001,Dairy,50.0,0,4,0,0,161,83
2025-07-05,S001,P001,Dairy,50.0,0,5,1,0,281,92
2025-07-06,S001,P001,Dairy,50.0,0,6,1,0,185,104
2025-07-07,S001,P001,Dairy,50.0,0,0,0,0,188,85
2025-07-08,S001,P001,Dairy,50.0,0,1,0,0,240,83
2025-07-09,S001,P001,Dairy,50.0,0,2,0,0,164,75
2025-07-10,S001,P001,Dairy,50.0,0,3,0,0,146,72
2025-07-11,S001,P001,Dairy,50.0,0,4,0,0,36,36
2025-07-12,S001,P001,Dairy,50.0,0,5,1,0,252,101
2025-07-13,S001,P001,Dairy,50.0,0,6,1,0,207,105
2025-07-14,S001,P001,Dairy,52.5,0,0,0,0,131,66
2025-07-15,S001,P001,Dairy,50.0,0,1,0,0,196,75
2025-07-16,S001,P001,Dairy,50.0,0,2,0,0,170,75
2025-07-17,S001,P001,Dairy,50.0,0,3,0,0,219,81
2025-07-18,S001,P001,Dairy,50.0,0,4,0,0,164,63
2025-07-19,S001,P001,Dairy,50.0,0,5,1,0,290,102
2025-07-20,S001,P001,Dairy,50.0,0,6,1,1,214,106
2025-07-21,S001,P001,Dairy,40.0,1,0,0,0,13,13
2025-07-22,S001,P001,Dairy,50.0,0,1,0,0,224,84
2025-07-23,S001,P001,Dairy,50.0,0,2,0,0,236,80
2025-07-24,S001,P001,Dairy,52.5,0,3,0,0,197,65
2025-07-25,S001,P001,Dairy,50.0,0,4,0,0,204,87
2025-07-26,S001,P001,Dairy,50.0,0,5,1,0,204,99
2025-07-27,S001,P001,Dairy,50.0,0,6,1,0,239,92
2025-07-28,S001,P001,Dairy,50.0,0,0,0,0,192,78
2025-07-29,S001,P001,Dairy,38.0,1,1,0,0,180,168
2025-07-30,S001,P001,Dairy,50.0,0,2,0,0,206,87
2025-07-31,S001,P001,Dairy,50.0,0,3,0,0,165,85
2025-08-01,S001,P001,Dairy,50.0,0,4,0,0,54,54
2025-08-02,S001,P001,Dairy,50.0,0,5,1,0,179,89
2025-08-03,S001,P001,Dairy,50.0,0,6,1,0,257,104
2025-08-04,S001,P001,Dairy,50.0,0,0,0,0,200,80
2025-08-05,S001,P001,Dairy,52.5,0,1,0,0,176,74
2025-08-06,S001,P001,Dairy,50.0,0,2,0,0,174,76
2025-08-07,S001,P001,Dairy,50.0,0,3,0,0,142,82
2025-08-08,S001,P001,Dairy,50.0,0,4,0,0,175,77
2025-08-09,S001,P001,Dairy,50.0,0,5,1,0,228,90
2025-08-10,S001,P001,Dairy,50.0,0,6,1,0,201,104
2025-08-11,S001,P001,Dairy,50.0,0,0,0,0,184,79
2025-08-12,S001,P001,Dairy,50.0,0,1,0,0,31,31
2025-08-13,S001,P001,Dairy,47.5,0,2,0,0,194,99
2025-08-14,S001,P001,Dairy,40.0,1,3,0,0,159,159
2025-08-15,S001,P001,Dairy,50.0,0,4,0,0,221,78
2025-08-16,S001,P001,Dairy,50.0,0,5,1,0,204,91
2025-08-17,S001,P001,Dairy,50.0,0,6,1,0,189,102
2025-08-18,S001,P001,Dairy,50.0,0,0,0,0,172,79
2025-08-19,S001,P001,Dairy,50.0,0,1,0,0,192,80
2025-08-20,S001,P001,Dairy,50.0,0,2,0,0,151,80
2025-08-21,S001,P001,Dairy,50.0,0,3,0,0,127,80
2025-08-22,S001,P001,Dairy,40.0,1,4,0,0,186,159
2025-08-23,S001,P001,Dairy,50.0,0,5,1,0,204,91
2025-08-24,S001,P001,Dairy,50.0,0,6,1,0,308,102
2025-08-25,S001,P001,Dairy,50.0,0,0,0,0,151,75
2025-08-26,S001,P001,Dairy,50.0,0,1,0,0,223,80
2025-08-27,S001,P001,Dairy,50.0,0,2,0,0,202,79
2025-08-28,S001,P001,Dairy,50.0,0,3,0,0,183,84
2025-08-29,S001,P001,Dairy,50.0,0,4,0,0,233,77
2025-08-30,S001,P001,Dairy,50.0,0,5,1,0,193,97
2025-08-31,S001,P001,Dairy,52.5,0,6,1,0,262,95
2025-09-01,S001,P001,Dairy,50.0,0,0,0,0,213,84
2025-09-02,S001,P001,Dairy,50.0,0,1,0,0,210,78
2025-09-03,S001,P001,Dairy,50.0,0,2,0,0,211,82
2025-09-04,S001,P001,Dairy,50.0,0,3,0,0,209,78
2025-09-05,S001,P001,Dairy,50.0,0,4,0,0,140,75
2025-09-06,S001,P001,Dairy,47.5,0,5,1,0,183,111
2025-09-07,S001,P001,Dairy,50.0,0,6,1,0,242,104
2025-09-08,S001,P001,Dairy,50.0,0,0,0,0,175,81
2025-09-09,S001,P001,Dairy,50.0,0,1,0,0,175,85
2025-09-10,S001,P001,Dairy,50.0,0,2,0,0,159,79
2025-09-11,S001,P001,Dairy,50.0,0,3,0,0,127,76
2025-09-12,S001,P001,Dairy,50.0,0,4,0,0,191,85
2025-09-13,S001,P001,Dairy,50.0,0,5,1,0,182,100
2025-09-14,S001,P001,Dairy,50.0,0,6,1,0,270,109
2025-09-15,S001,P001,Dairy,50.0,0,0,0,0,200,79
2025-09-16,S001,P001,Dairy,50.0,0,1,0,0,229,78
2025-09-17,S001,P001,Dairy,47.5,0,2,0,0,215,88
2025-09-18,S001,P001,Dairy,50.0,0,3,0,0,209,80
2025-09-19,S001,P001,Dairy,40.0,1,4,0,0,127,127
2025-09-20,S001,P001,Dairy,50.0,0,5,1,0,228,93
2025-09-21,S001,P001,Dairy,50.0,0,6,1,0,171,94
2025-09-22,S001,P001,Dairy,50.0,0,0,0,0,141,80
2025-09-23,S001,P001,Dairy,52.5,0,1,0,0,178,74
2025-09-24,S001,P001,Dairy,50.0,0,2,0,0,128,74
2025-09-25,S001,P001,Dairy,50.0,0,3,0,0,179,85
2025-09-26,S001,P001,Dairy,50.0,0,4,0,0,203,80
2025-09-27,S001,P001,Dairy,50.0,0,5,1,0,283,103
2025-09-28,S001,P001,Dairy,50.0,0,6,1,0,291,102
2025-09-29,S001,P001,Dairy,50.0,0,0,0,0,182,80
2025-09-30,S001,P001,Dairy,50.0,0,1,0,0,214,87
2025-10-01,S001,P001,Dairy,50.0,0,2,0,0,199,81
2025-10-02,S001,P001,Dairy,50.0,0,3,0,0,240,86
2025-10-03,S001,P001,Dairy,50.0,0,4,0,0,149,84
2025-10-04,S001,P001,Dairy,50.0,0,5,1,0,178,109
2025-10-05,S001,P001,Dairy,50.0,0,6,1,0,192,107
2025-10-06,S001,P001,Dairy,50.0,0,0,0,0,173,84
2025-10-07,S001,P001,Dairy,50.0,0,1,0,0,155,81
2025-10-08,S001,P001,Dairy,45.0,0,2,0,0,234,89
2025-10-09,S001,P001,Dairy,50.0,0,3,0,0,230,82
2025-10-10,S001,P001,Dairy,50.0,0,4,0,0,234,79
2025-10-11,S001,P001,Dairy,50.0,0,5,1,0,230,93
2025-10-12,S001,P001,Dairy,50.0,0,6,1,0,217,90
2025-10-13,S001,P001,Dairy,50.0,0,0,0,0,132,84
2025-10-14,S001,P001,Dairy,50.0,0,1,0,0,201,83
2025-10-15,S001,P001,Dairy,50.0,0,2,0,0,152,77
2025-10-16,S001,P001,Dairy,50.0,0,3,0,0,232,75
2025-10-17,S001,P001,Dairy,50.0,0,4,0,0,9,9
2025-10-18,S001,P001,Dairy,50.0,0,5,1,0,171,96
2025-10-19,S001,P001,Dairy,50.0,0,6,1,0,298,95
2025-10-20,S001,P001,Dairy,50.0,0,0,0,0,182,84
2025-10-21,S001,P001,Dairy,50.0,0,1,0,0,177,81
2025-10-22,S001,P001,Dairy,50.0,0,2,0,0,151,79
2025-10-23,S001,P001,Dairy,50.0,0,3,0,0,211,82
2025-10-24,S001,P001,Dairy,50.0,0,4,0,0,141,85
2025-10-25,S001,P001,Dairy,50.0,0,5,1,0,286,91
2025-10-26,S001,P001,Dairy,50.0,0,6,1,0,263,106
2025-10-27,S001,P001,Dairy,50.0,0,0,0,0,221,70
2025-10-28,S001,P001,Dairy,50.0,0,1,0,0,159,82
2025-10-29,S001,P001,Dairy,50.0,0,2,0,0,131,80
2025-10-30,S001,P001,Dairy,50.0,0,3,0,0,213,84
2025-10-31,S001,P001,Dairy,50.0,0,4,0,0,177,92
2025-11-01,S001,P001,Dairy,50.0,0,5,1,0,221,98
2025-11-02,S001,P001,Dairy,50.0,0,6,1,0,168,110
2025-11-03,S001,P001,Dairy,50.0,0,0,0,0,139,79
2025-11-04,S001,P001,Dairy,50.0,0,1,0,0,200,82
2025-11-05,S001,P001,Dairy,50.0,0,2,0,0,235,85
2025-11-06,S001,P001,Dairy,50.0,0,3,0,0,226,85
2025-11-07,S001,P001,Dairy,52.5,0,4,0,0,227,86
2025-11-08,S001,P001,Dairy,40.0,1,5,1,0,263,200
2025-11-09,S001,P001,Dairy,50.0,0,6,1,0,210,109
2025-11-10,S001,P001,Dairy,50.0,0,0,0,0,170,72
2025-11-11,S001,P001,Dairy,50.0,0,1,0,0,156,76
2025-11-12,S001,P001,Dairy,50.0,0,2,0,0,221,80
2025-11-13,S001,P001,Dairy,40.0,1,3,0,0,186,171
2025-11-14,S001,P001,Dairy,50.0,0,4,0,0,138,79
2025-11-15,S001,P001,Dairy,50.0,0,5,1,0,290,90
2025-11-16,S001,P001,Dairy,50.0,0,6,1,0,301,97
2025-11-17,S001,P001,Dairy,50.0,0,0,0,0,201,77
2025-11-18,S001,P001,Dairy,50.0,0,1,0,0,142,74
2025-11-19,S001,P001,Dairy,50.0,0,2,0,0,170,85
2025-11-20,S001,P001,Dairy,50.0,0,3,0,0,23,23
2025-11-21,S001,P001,Dairy,50.0,0,4,0,0,236,86
2025-11-22,S001,P001,Dairy,50.0,0,5,1,0,215,92
2025-11-23,S001,P001,Dairy,50.0,0,6,1,0,206,110
2025-11-24,S001,P001,Dairy,50.0,0,0,0,0,229,76
2025-11-25,S001,P001,Dairy,52.5,0,1,0,0,161,74
2025-11-26,S001,P001,Dairy,50.0,0,2,0,0,182,79
2025-11-27,S001,P001,Dairy,50.0,0,3,0,0,242,79
2025-11-28,S001,P001,Dairy,50.0,0,4,0,0,138,89
2025-11-29,S001,P001,Dairy,50.0,0,5,1,0,52,52
2025-11-30,S001,P001,Dairy,50.0,0,6,1,0,56,56
2025-12-01,S001,P001,Dairy,50.0,0,0,0,0,230,80
2025-12-02,S001,P001,Dairy,50.0,0,1,0,0,143,65
2025-12-03,S001,P001,Dairy,50.0,0,2,0,0,133,83
2025-12-04,S001,P001,Dairy,50.0,0,3,0,0,137,83
2025-12-05,S001,P001,Dairy,50.0,0,4,0,0,233,66
2025-12-06,S001,P001,Dairy,50.0,0,5,1,1,213,97
2025-12-07,S001,P001,Dairy,50.0,0,6,1,0,243,107
2025-12-08,S001,P001,Dairy,50.0,0,0,0,0,190,80
2025-12-09,S001,P001,Dairy,50.0,0,1,0,0,217,86
2025-12-10,S001,P001,Dairy,50.0,0,2,0,0,194,88
2025-12-11,S001,P001,Dairy,50.0,0,3,0,0,157,79
2025-12-12,S001,P001,Dairy,50.0,0,4,0,1,143,83
2025-12-13,S001,P001,Dairy,50.0,0,5,1,0,163,96
2025-12-14,S001,P001,Dairy,50.0,0,6,1,0,210,108
2025-12-15,S001,P001,Dairy,50.0,0,0,0,0,132,79
2025-12-16,S001,P001,Dairy,50.0,0,1,0,0,241,70
2025-12-17,S001,P001,Dairy,50.0,0,2,0,0,206,80
2025-12-18,S001,P001,Dairy,52.5,0,3,0,0,173,75
2025-12-19,S001,P001,Dairy,50.0,0,4,0,0,206,79
2025-12-20,S001,P001,Dairy,50.0,0,5,1,0,250,93
2025-12-21,S001,P001,Dairy,50.0,0,6,1,0,293,217
2025-12-22,S001,P001,Dairy,50.0,0,0,0,0,177,86
2025-12-23,S001,P001,Dairy,47.5,0,1,0,0,134,82
2025-12-24,S001,P001,Dairy,40.0,1,2,0,0,221,175
2025-12-25,S001,P001,Dairy,50.0,0,3,0,1,242,75
2025-12-26,S001,P001,Dairy,50.0,0,4,0,0,166,83
2025-12-27,S001,P001,Dairy,50.0,0,5,1,0,157,104
2025-12-28,S001,P001,Dairy,50.0,0,6,1,0,232,105
2025-12-29,S001,P001,Dairy,50.0,0,0,0,0,217,74
2025-12-30,S001,P001,Dairy,50.0,0,1,0,0,180,86
2025-12-31,S001,P001,Dairy,40.0,1,2,0,0,161,161
2023-12-13,S001,P002,Dairy,80.0,0,2,0,0,156,49
2023-12-14,S001,P002,Dairy,80.0,0,3,0,0,152,53
2023-12-15,S001,P002,Dairy,80.0,0,4,0,0,135,50
2023-12-16,S001,P002,Dairy,80.0,0,5,1,0,150,54
2023-12-17,S001,P002,Dairy,80.0,0,6,1,0,158,58
2023-12-18,S001,P002,Dairy,80.0,0,0,0,0,138,51
2023-12-19,S001,P002,Dairy,80.0,0,1,0,0,142,49
2023-12-20,S001,P002,Dairy,80.0,0,2,0,0,138,51
2023-12-21,S001,P002,Dairy,76.0,0,3,0,0,111,60
2023-12-22,S001,P002,Dairy,80.0,0,4,0,0,9,9
2023-12-23,S001,P002,Dairy,80.0,0,5,1,0,144,61
2023-12-24,S001,P002,Dairy,80.0,0,6,1,0,124,57
2023-12-25,S001,P002,Dairy,80.0,0,0,0,1,133,61
2023-12-26,S001,P002,Dairy,80.0,0,1,0,0,119,53
2023-12-27,S001,P002,Dairy,80.0,0,2,0,0,130,48
2023-12-28,S001,P002,Dairy,80.0,0,3,0,0,153,52
2023-12-29,S001,P002,Dairy,80.0,0,4,0,0,147,47
2023-12-30,S001,P002,Dairy,80.0,0,5,1,0,147,61
2023-12-31,S001,P002,Dairy,76.0,0,6,1,0,122,64
2024-01-01,S001,P002,Dairy,76.0,0,0,0,1,148,57
2024-01-02,S001,P002,Dairy,72.0,0,1,0,0,159,59
2024-01-03,S001,P002,Dairy,80.0,0,2,0,0,134,50
2024-01-04,S001,P002,Dairy,80.0,0,3,0,0,115,52
2024-01-05,S001,P002,Dairy,80.0,0,4,0,0,96,51
2024-01-06,S001,P002,Dairy,80.0,0,5,1,0,121,56
2024-01-07,S001,P002,Dairy,72.0,0,6,1,0,139,68
2024-01-08,S001,P002,Dairy,80.0,0,0,0,0,106,54
2024-01-09,S001,P002,Dairy,80.0,0,1,0,0,92,53
2024-01-10,S001,P002,Dairy,80.0,0,2,0,1,114,53
2024-01-11,S001,P002,Dairy,64.0,1,3,0,0,98,97
2024-01-12,S001,P002,Dairy,80.0,0,4,0,0,104,53
2024-01-13,S001,P002,Dairy,76.0,0,5,1,0,116,63
2024-01-14,S001,P002,Dairy,80.0,0,6,1,0,154,55
2024-01-15,S001,P002,Dairy,84.0,0,0,0,0,119,44
2024-01-16,S001,P002,Dairy,76.0,0,1,0,0,94,55
2024-01-17,S001,P002,Dairy,80.0,0,2,0,0,145,48
2024-01-18,S001,P002,Dairy,80.0,0,3,0,0,120,49
2024-01-19,S001,P002,Dairy,80.0,0,4,0,0,89,48
2024-01-20,S001,P002,Dairy,80.0,0,5,1,0,101,54
2024-01-21,S001,P002,Dairy,80.0,0,6,1,0,106,60
2024-01-22,S001,P002,Dairy,72.0,0,0,0,0,157,59
2024-01-23,S001,P002,Dairy,80.0,0,1,0,0,95,57
2024-01-24,S001,P002,Dairy,80.0,0,2,0,1,100,54
2024-01-25,S001,P002,Dairy,80.0,0,3,0,0,99,48
2024-01-26,S001,P002,Dairy,64.0,1,4,0,1,122,122
2024-01-27,S001,P002,Dairy,80.0,0,5,1,0,116,45
2024-01-28,S001,P002,Dairy,80.0,0,6,1,0,137,59
2024-01-29,S001,P002,Dairy,80.0,0,0,0,0,125,50
2024-01-30,S001,P002,Dairy,80.0,0,1,0,0,103,58
2024-01-31,S001,P002,Dairy,80.0,0,2,0,0,129,50
2024-02-01,S001,P002,Dairy,80.0,0,3,0,0,148,48
2024-02-02,S001,P002,Dairy,80.0,0,4,0,0,120,50
2024-02-03,S001,P002,Dairy,80.0,0,5,1,0,178,52
2024-02-04,S001,P002,Dairy,80.0,0,6,1,0,153,60
2024-02-05,S001,P002,Dairy,76.0,0,0,0,0,165,55
2024-02-06,S001,P002,Dairy,80.0,0,1,0,0,160,50
2024-02-07,S001,P002,Dairy,80.0,0,2,0,0,119,47
2024-02-08,S001,P002,Dairy,80.0,0,3,0,0,137,48
2024-02-09,S001,P002,Dairy,80.0,0,4,0,0,140,52
2024-02-10,S001,P002,Dairy,80.0,0,5,1,0,142,52
2024-02-11,S001,P002,Dairy,80.0,0,6,1,0,119,58
2024-02-12,S001,P002,Dairy,80.0,0,0,0,0,142,46
2024-02-13,S001,P002,Dairy,64.0,1,1,0,1,151,110
2024-02-14,S001,P002,Dairy,80.0,0,2,0,0,151,51
2024-02-15,S001,P002,Dairy,80.0,0,3,0,0,133,48
2024-02-16,S001,P002,Dairy,64.0,1,4,0,0,104,104
2024-02-17,S001,P002,Dairy,80.0,0,5,1,0,95,61
2024-02-18,S001,P002,Dairy,80.0,0,6,1,0,104,59
2024-02-19,S001,P002,Dairy,80.0,0,0,0,1,112,53
